Date,Open,High,Low,Close,Volume,Adj Close
2008-11-03,9841.299805,10199.799805,7647.100098,9270.599609,307831400,9270.599609
2008-10-01,11730.700195,11775.799805,8537.299805,9762.799805,316135200,9762.799805
2008-09-02,13558.799805,13771.299805,11171.299805,11752.900391,325577000,11752.900391
2008-08-01,13645.099609,13771.299805,13015.900391,13771.299805,201463700,13771.299805
2008-07-01,14467.00,14584.900391,13157.900391,13592.900391,234244500,13592.900391
2008-06-02,14673.900391,15154.799805,14156.50,14467.00,233745900,14467.00
2008-05-01,13920.299805,15128.599609,13846.599609,14714.700195,229412600,14714.700195
2008-04-01,13337.700195,14372.299805,13254.00,13937.00,228921400,13937.00
2008-03-03,13622.50,13667.599609,12453.900391,13350.099609,262518900,13350.099609
2008-02-01,13202.599609,13891.799805,12747.599609,13582.700195,237902300,13582.700195
2008-01-02,13907.700195,14037.700195,11982.900391,13155.099609,251552900,13155.099609
2007-12-03,13671.599609,14027.200195,13295.599609,13833.099609,183506400,13833.099609
2007-11-01,14485.700195,14625.00,13190.099609,13689.099609,243271300,13689.099609
2007-10-01,14113.099609,14625.00,13869.099609,14625.00,250748700,14625.00
2007-09-04,13673.700195,14167.299805,13539.900391,14098.900391,233808200,14098.900391
2007-08-01,13751.799805,13868.599609,12463.799805,13660.50,212054600,13660.50
2007-07-02,13906.599609,14646.799805,13705.00,13868.599609,215154600,13868.599609
2007-06-01,14084.50,14209.400391,13535.299805,13906.599609,233043300,13906.599609
2007-05-01,13430.200195,14216.200195,13305.099609,14056.799805,219817900,14056.799805
2007-04-02,13185.299805,13713.099609,13165.50,13416.700195,212015200,13416.700195
2007-03-01,12920.00,13308.099609,12661.50,13165.50,203352800,13165.50
2007-02-01,13090.700195,13433.00,12947.900391,13045.00,203961500,13045.00
2007-01-02,12924.50,13074.099609,12412.599609,13034.099609,198745700,13034.099609
2006-12-01,12757.400391,13053.200195,12665.900391,12908.400391,158045600,12908.400391
2006-11-01,12023.299805,12782.599609,12002.599609,12752.400391,225278400,12752.400391
2006-10-02,11767.400391,12415.900391,11407.299805,12344.599609,213975500,12344.599609
2006-09-01,12121.599609,12210.900391,11464.599609,11761.299805,219718100,11761.299805
