Date,Open,High,Low,Close,Volume,Adj Close
2013-03-01,4555.990234,4600.890137,4228.890137,4432.140137,000,4432.140137
2013-02-01,4550.589844,4618.589844,4458.72998,4558.459961,000,4558.459961
2013-01-02,4271.950195,4554.959961,4271.950195,4552.399902,000,4552.399902
2012-12-03,4139.700195,4305.669922,4123.089844,4301.379883,000,4301.379883
2012-11-05,4266.410156,4279.359863,4103.669922,4139.990234,000,4139.990234
2012-10-01,4231.25,4324.080078,4214.330078,4266.350098,000,4266.350098
2012-09-03,4153.27002,4237.959961,4103.689941,4230.419922,000,4230.419922
2012-08-01,4229.629883,4291.220215,4112.299805,4155.680176,000,4155.680176
2012-07-03,4401.120117,4428.689941,3761.399902,4227.560059,000,4227.560059
2012-06-01,4318.160156,4403.569824,4198.72998,4400.100098,000,4400.100098
2012-05-02,4586.459961,4591.149902,4154.359863,4318.160156,000,4318.160156
2012-04-02,4671.279785,4696.669922,4495.080078,4585.77002,000,4585.77002
2012-03-01,4535.600098,4690.959961,4454.859863,4671.279785,000,4671.279785
2012-02-01,4260.970215,4553.540039,4260.970215,4535.600098,000,4535.600098
2012-01-02,4178.25,4282.72998,4018.459961,4260.75,000,4260.75
2011-12-01,4161.290039,4222.109863,4084.439941,4177.529785,000,4177.529785
2011-11-02,4264.060059,4391.75,3955.550049,4161.290039,000,4161.290039
2011-10-03,3888.580078,4334.470215,3600.419922,4327.25,000,4327.25
2011-09-01,4288.319824,4320.75,3752.060059,3888.580078,000,3888.580078
2011-08-01,4425.97998,4501.459961,3766.070068,4288.319824,000,4288.319824
2011-07-01,4795.279785,4811.810059,4392.180176,4425.97998,000,4425.97998
2011-06-01,4847.870117,4881.859863,4525.819824,4795.279785,000,4795.279785
2011-05-02,4826.009766,4884.919922,4514.879883,4847.870117,000,4847.870117
2011-04-01,4624.470215,4825.109863,4610.049805,4822.50,000,4822.50
2011-03-01,4444.569824,4633.470215,4223.459961,4624.470215,000,4624.470215
2011-02-01,4673.069824,4737.839844,4216.029785,4444.569824,000,4444.569824
2011-01-03,4927.529785,5048.129883,4636.620117,4673.069824,000,4673.069824
2010-12-01,4956.959961,5020.379883,4824.109863,4927.529785,000,4927.529785
2010-11-02,4912.529785,5047.00,4870.180176,4956.959961,000,4956.959961
2010-10-01,4795.379883,4920.040039,4665.660156,4912.529785,000,4912.529785
2010-09-01,4525.009766,4848.870117,4525.009766,4795.379883,000,4795.379883
2010-08-02,4364.149902,4543.919922,4156.399902,4525.009766,000,4525.009766
2010-07-01,4065.290039,4394.450195,4022.030029,4364.149902,000,4364.149902
2010-06-01,3886.860107,4151.399902,3829.169922,4065.290039,000,4065.290039
2010-05-03,3865.449951,3895.370117,3704.580078,3886.860107,000,3886.860107
2010-04-01,3763.120117,3869.090088,3763.120117,3865.449951,000,3865.449951
2010-03-01,3827.439941,3839.98999,3689.689941,3763.120117,000,3763.120117
2010-02-01,3808.959961,3868.090088,3689.25,3827.439941,000,3827.439941
2010-01-04,3581.419922,3819.310059,3566.870117,3808.959961,000,3808.959961
2009-12-01,3255.320068,3582.97998,3255.320068,3581.419922,000,3581.419922
2009-11-02,3314.449951,3406.139893,3168.070068,3255.320068,000,3255.320068
2009-10-01,3372.870117,3512.169922,3303.179932,3314.449951,000,3314.449951
2009-09-01,3175.179932,3378.060059,3114.01001,3372.870117,000,3372.870117
2009-08-03,3226.199951,3314.439941,3172.679932,3175.179932,000,3175.179932
2009-07-01,3090.50,3269.939941,3059.550049,3226.199951,000,3226.199951
2009-06-01,3100.419922,3266.449951,3017.280029,3090.50,000,3090.50
2009-05-04,2670.780029,3137.889893,2670.780029,3100.419922,000,3100.419922
2009-04-01,2478.939941,2736.76001,2223.219971,2670.780029,000,2670.780029
2009-03-02,2468.629883,2569.899902,2292.330078,2478.939941,000,2478.939941
2009-02-02,2549.459961,2707.030029,2464.919922,2468.629883,000,2468.629883
2009-01-02,2376.419922,2579.949951,2375.870117,2549.459961,000,2549.459961
2008-12-01,2406.26001,2409.679932,2274.090088,2376.419922,000,2376.419922
2008-11-03,2489.590088,2641.469971,2366.909912,2406.26001,000,2406.26001
2008-10-01,2753.310059,2778.919922,2017.790039,2489.590088,000,2489.590088
2008-09-01,2895.209961,2899.26001,2625.75,2753.310059,000,2753.310059
2008-08-01,3014.800049,3022.360107,2814.810059,2895.209961,000,2895.209961
2008-07-01,2999.899902,3030.209961,2723.73999,3014.800049,000,3014.800049
2008-06-02,3048.850098,3107.50,2969.899902,2999.899902,000,2999.899902
2008-05-02,2989.409912,3113.929932,2883.620117,3048.850098,000,3048.850098
2008-04-01,2902.02002,3089.679932,2893.340088,2989.409912,000,2989.409912
2008-03-03,2836.830078,2905.25,2703.060059,2902.02002,000,2902.02002
2008-02-01,2788.050049,2949.01001,2706.02002,2836.830078,000,2836.830078
2008-01-02,3052.429932,3055.50,2369.060059,2788.340088,000,2788.340088
2007-12-03,3204.469971,3312.580078,2909.98999,3051.830078,000,3051.830078
2007-11-02,3448.070068,3451.060059,3017.419922,3204.469971,000,3204.469971
2007-10-01,3249.330078,3512.189941,3202.139893,3451.179932,000,3451.179932
2007-09-03,3310.48999,3328.100098,3110.330078,3249.00,000,3249.00
2007-08-01,3340.429932,3344.540039,2883.199951,3310.139893,000,3310.139893
2007-07-03,3470.77002,3505.580078,3260.580078,3340.429932,000,3340.429932
2007-06-01,3279.600098,3472.870117,3225.050049,3470.179932,000,3470.179932
2007-05-02,3162.780029,3288.72998,3098.52002,3279.530029,000,3279.530029
2007-04-02,2929.00,3172.300049,2928.139893,3161.219971,000,3161.219971
2007-03-01,2808.040039,2981.27002,2759.47998,2929.00,000,2929.00
2007-02-01,2895.459961,3122.189941,2720.76001,2811.620117,000,2811.620117
2007-01-02,2693.939941,2900.310059,2681.780029,2895.280029,000,2895.280029
2006-12-01,2561.120117,2721.419922,2553.98999,2693.219971,000,2693.219971
2006-11-02,2380.26001,2564.040039,2341.810059,2559.669922,000,2559.669922
2006-10-02,2280.47998,2398.669922,2263.850098,2380.26001,000,2380.26001
2006-09-01,2206.370117,2290.939941,2183.919922,2280.47998,000,2280.47998
